timestamp,symbol,session,volatility,liquidity,trend_strength,momentum_3h,momentum_6h,divergence,volume_delta,market_state,sentinel_probability,sentinel_direction,sentinel_confidence,council_approved,council_veto_reason,council_score,meta_utility,meta_threshold,meta_risk_pct,meta_sl_atr,meta_tp_atr,meta_market_state,meta_system_state,meta_hibernation,system_drawdown,system_win_rate_24h,system_latency_ms,system_consecutive_losses,trade_opened,trade_closed,trade_pnl,trade_r_multiple,trade_mae,trade_mfe,trade_duration_minutes
2026-06-09T08:14:42.353472+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,GOLDEN_STATE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,GOLDEN_STATE,active,False,0.0,50.0,0.0,0,False,False,30.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.354471+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,FAVORABLE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,FAVORABLE,active,False,0.0,50.0,0.0,0,False,False,20.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.355975+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,FAVORABLE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,FAVORABLE,active,False,0.0,50.0,0.0,0,False,False,15.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.356981+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,FAVORABLE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,FAVORABLE,active,False,0.0,50.0,0.0,0,False,False,10.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.357981+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,NORMAL,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,NORMAL,active,False,0.0,50.0,0.0,0,False,False,-5.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.358981+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,NORMAL,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,NORMAL,active,False,0.0,50.0,0.0,0,False,False,-8.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.359981+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,NORMAL,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,NORMAL,active,False,0.0,50.0,0.0,0,False,False,-3.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.360981+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,TOXICO,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,TOXICO,active,False,0.0,50.0,0.0,0,False,False,-15.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.361980+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,TOXICO,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,TOXICO,active,False,0.0,50.0,0.0,0,False,False,-10.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.362981+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,TOXICO,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,TOXICO,active,False,0.0,50.0,0.0,0,False,False,-25.0,0.0,0.0,0.0,0.0
2026-06-09T08:14:42.363981+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,TOXICO,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,TOXICO,active,False,0.0,50.0,0.0,0,False,False,-18.0,0.0,0.0,0.0,0.0
2026-06-09T08:21:14.604346+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,GOLDEN_STATE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,GOLDEN_STATE,active,False,0.0,50.0,0.0,0,False,False,45.0,3.5,0.0,0.0,0.0
2026-06-09T08:21:14.605347+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,GOLDEN_STATE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,GOLDEN_STATE,active,False,0.0,50.0,0.0,0,False,False,-12.0,-0.8,0.0,0.0,0.0
2026-06-09T08:21:14.606347+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,GOLDEN_STATE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,GOLDEN_STATE,active,False,0.0,50.0,0.0,0,False,False,45.0,3.5,0.0,0.0,0.0
2026-06-09T08:21:14.607347+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,FAVORABLE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,FAVORABLE,active,False,0.0,50.0,0.0,0,False,False,30.0,2.2,0.0,0.0,0.0
2026-06-09T08:21:14.608347+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,FAVORABLE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,FAVORABLE,active,False,0.0,50.0,0.0,0,False,False,-8.0,-0.5,0.0,0.0,0.0
2026-06-09T08:21:14.609346+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,FAVORABLE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,FAVORABLE,active,False,0.0,50.0,0.0,0,False,False,30.0,2.2,0.0,0.0,0.0
2026-06-09T08:21:14.610346+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,FAVORABLE,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,FAVORABLE,active,False,0.0,50.0,0.0,0,False,False,-8.0,-0.5,0.0,0.0,0.0
2026-06-09T08:21:14.611347+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,NORMAL,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,NORMAL,active,False,0.0,50.0,0.0,0,False,False,10.0,0.8,0.0,0.0,0.0
2026-06-09T08:21:14.612347+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,NORMAL,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,NORMAL,active,False,0.0,50.0,0.0,0,False,False,-5.0,-0.3,0.0,0.0,0.0
2026-06-09T08:21:14.614352+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,NORMAL,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,NORMAL,active,False,0.0,50.0,0.0,0,False,False,10.0,0.8,0.0,0.0,0.0
2026-06-09T08:21:14.615356+00:00,EURUSD,unknown,0.0,0.5,0.0,0.0,0.0,0.0,0.0,NORMAL,0.65,neutral,0.0,False,,0.0,0.0,0.5,0.01,1.5,2.0,NORMAL,active,False,0.0,50.0,0.0,0,False,False,-5.0,-0.3,0.0,0.0,0.0
